-6.296446	1.4579379E-4
-5.7768273	1.1783084E-4
-5.261793	2.2763011E-4
-4.6491055	1.535149E-4
-4.132047	2.0247503E-4
-3.6109853	1.3115542E-4
-3.03081	1.1717954E-4
-2.4831474	1.63343E-4
-1.9905721	3.1183692E-5
-1.3515624	8.2943145E-5
-0.8589638	-4.9915456E-5
-0.2796031	-3.941581E-5
0.23799078	-6.5396084E-6
0.8199581	-7.436164E-5
1.305342	9.562977E-6
1.8846794	2.0761923E-5
2.435042	-1.4193511E-5
2.9785388	1.5714476E-4
3.5001357	6.974124E-5
4.141426	5.2969226E-5
4.5945535	1.8934086E-4
5.0829163	1.83755E-4
5.695325	1.180314E-4
6.2136865	1.2783067E-4
6.8236284	1.3623295E-4
7.4336863	1.4113872E-4
7.9526534	1.3275618E-4
8.500665	1.6843012E-4
9.022657	6.913849E-5
9.510717	7.2643525E-5
10.091917	2.7898417E-5
10.731322	6.776976E-5
11.2500105	6.777883E-5
11.832094	-3.5397097E-6
12.349175	4.4721106E-5
12.7767725	3.144186E-5
13.387924	3.4805012E-6
13.965167	7.761651E-5
14.545669	5.385042E-5
15.035102	1.6096717E-5
15.677695	-3.9836137E-5
16.16522	-2.0247182E-5
16.683233	4.160599E-8
17.203735	-5.449478E-5
17.753727	-7.82614E-5
18.332878	-6.1468054E-5
18.971516	1.4802132E-6
19.460833	-3.2776985E-5
20.010891	-5.864151E-5
20.49872	-4.8143465E-5
21.04459	5.1866136E-5
21.625185	2.5302843E-5
22.235079	3.5103723E-5
22.785442	1.4828802E-7
23.330986	1.099481E-4
23.880743	9.317449E-5
24.341272	7.168499E-6
24.92175	-1.589829E-5
25.44195	-6.1343766E-5
26.052382	-6.76268E-5
26.601208	-5.642839E-5
27.180777	-5.2222455E-5
27.636766	-1.8648019E-6
28.156618	-3.682077E-5
28.767212	-4.799891E-5
29.346828	-4.5191573E-5
29.926329	-3.8887734E-5
30.537434	-6.545049E-5
30.961401	3.0361172E-5
31.452044	-4.375617E-5
32.001823	-6.122908E-5
32.614002	-1.1995967E-4
33.191685	-5.9110378E-5
33.802906	-8.916964E-5
34.28806	1.747985E-6
34.865837	5.9800077E-5
35.35655	-1.6415164E-5
35.877216	-7.5846656E-5
36.484993	-2.4094136E-6
37.06584	-3.6665013E-5
37.644924	-1.777376E-5
38.224377	-1.0071317E-5
38.680485	3.6789832E-5
39.23143	-1.564812E-5
39.780045	1.8439989E-6
40.360126	-9.334677E-6
40.90565	1.01164434E-4
41.458714	-1.49098805E-5
41.97952	-7.8537174E-5
42.55888	-6.803753E-5
43.015568	-3.86589E-5
43.65681	-5.4032313E-5
44.205288	-3.234439E-5
44.754112	-2.114598E-5
45.30385	-3.7220292E-5
45.885117	-8.406331E-5
46.34055	-1.6922437E-5
46.92205	-7.0758455E-5
47.469643	-2.2497106E-5
48.01868	-1.75924E-5
48.56562	5.0249368E-5
49.14775	-2.2467768E-5
49.72576	2.8591317E-5
50.215054	-4.966582E-6
50.733532	1.3361924E-6
51.25457	-6.928411E-5
51.83568	-1.1123202E-4
52.442127	2.065364E-6
52.994305	-8.7435525E-5
53.5105	-1.2601281E-5
53.971104	-1.0070517E-4
54.582207	-1.2726792E-4
55.131195	-1.2096462E-4
55.770508	-7.829608E-5
56.350147	-7.618804E-5
56.89881	-6.009452E-5
57.323803	4.9479127E-6
57.84377	-3.350456E-5
58.453014	-4.1232606E-6
58.970352	3.644525E-5
59.55267	-4.1866297E-5
60.160957	1.618633E-5
60.708107	7.7734396E-5
61.227306	6.235885E-5
61.716602	2.8800947E-5
62.267475	-2.1539101E-5
62.846394	2.247257E-6
63.42694	-2.2917433E-5
63.974884	1.4854406E-5
64.5545	1.7661743E-5
65.01533	-7.743515E-5
